voltage,current,temp,humidity,DEMAND
4.551022496,5.726087275,30.78847965,69,1475.9229
12.83289394,6.679832495,29.87621988,58,1340.4422
7.487736112,10.2409964,26.89255629,57,1251.7335
11.22854681,5.470400082,30.57577664,58,1327.585
9.422318437,3.346980769,28.27223955,58,1307.112
10.45041346,1.196402112,28.10775417,58,1272.2295
12.89370685,5.681934569,26.9407777,73,1212.1465
5.07844563,2.613972221,29.28901045,71,1136.748
2.699396294,1.417181342,35.42592696,69,1110.8682
9.241265437,1.447723233,31.20787695,56,1070.7354
3.123241982,0.068176128,31.04571857,58,1038.4418
4.761239746,5.26872671,26.71909708,63,1018.4942
2.913707165,3.769183817,27.2571314,79,1015.5121
10.65623304,1.205992841,28.77633116,57,1007.0846
2.983662756,0.533253507,29.6070429,67,1016.5239
6.155637939,4.335999791,25.2546845,72,1165.6771
12.96825688,4.947059116,28.85919939,60,1367.5219
3.928295516,5.999864618,28.83698365,68,1482.5892
5.823278044,9.226584135,27.00639081,71,1532.6664
10.69035723,12.58991525,31.34631798,63,1560.7174
8.407621138,7.593398605,29.20006166,72,1543.4227
3.957827756,0.550867582,26.164406,80,1571.3958
10.42757526,3.465756122,33.68908543,74,1568.9166
11.98372895,10.08719381,33.60907632,66,1551.8515
12.19489077,0.267714946,25.51187672,67,1457.5527
11.1617032,2.933400038,31.76427159,71,1359.9919
9.569207039,6.197308816,29.52308558,64,1332.7553
6.294560532,10.25204005,26.47911675,58,1390.4557
3.999045132,7.304889655,33.01611884,64,1367.3882
12.79465029,6.636848424,29.74729785,62,1337.1405
4.36673495,8.509287798,32.88099329,75,1278.6854
3.567750865,4.160819409,30.99790296,56,1206.6868
3.361593852,0.453406348,29.15784163,62,1130.4489
5.765259367,1.287023426,33.61348025,75,1076.0006
3.951309452,3.361607592,32.7000715,64,1032.0505
5.447764846,0.89722443,34.99519974,62,999.9159
1.280163148,12.52432276,34.67295025,58,987.9121
3.704581031,9.748000681,27.62641556,77,997.5678
6.24682448,10.23470477,31.00206059,68,1028.6925
11.17175456,10.71404397,29.21318122,68,1187.1506
2.851667108,5.330803082,34.41568225,73,1354.9605
2.891180368,4.210960304,30.49754671,61,1444.4034
10.51284204,10.6115872,35.08403014,71,1526.6519
8.795881676,12.38798297,27.70250929,80,1526.9247
2.691167742,10.77149141,35.41167091,61,1524.1647
2.899969187,2.395439706,26.40635121,59,1563.749
6.93308907,3.614667953,28.4750021,80,1572.8646
6.57807346,1.855414328,35.66065428,77,1538.9306
12.32991374,5.256617983,26.87784728,74,1442.8232
8.307833176,5.213686485,32.61724628,63,1323.8219
4.515141772,7.56236354,28.07257397,59,1298.6946
3.822254041,9.066830004,26.64549132,60,1356.7213
11.57378442,1.289914708,34.63572816,58,1327.5533
11.29515968,10.36872809,25.42239054,75,1275.6509
5.007109356,3.452251549,29.95748045,62,1226.8763
9.348133081,9.302055986,35.60149046,59,1182.7001
12.01274203,4.586700295,33.87235943,76,1121.7686
1.927261129,1.91924768,35.55518826,75,1093.647
10.71108337,10.49977706,32.69059872,75,1055.382
3.165606344,5.64855463,33.02134511,65,1039.9946
1.350986425,5.071057267,34.15964759,60,1027.5785
6.353680089,9.24667583,28.14373726,67,1054.7334
8.328685965,12.32643632,35.07666131,64,1002.4377
9.141776461,2.892518521,33.1625911,78,1086.4458
8.044797583,9.934187264,29.25281264,57,1214.243
4.99373197,9.697764062,33.53702624,71,1326.5075
10.27102633,9.508548742,34.83229427,55,1406.3077
7.08843796,7.100605107,32.01299811,61,1416.9001
1.508395956,7.207153978,33.69920286,77,1386.124
10.70140296,9.166461003,33.1991853,73,1353.3593
9.427050916,8.196946137,35.93013261,73,1344.1785
2.523897517,2.095902989,32.15700999,71,1301.9655
5.729024048,2.821306895,31.86335274,58,1258.991
8.039828455,12.44160986,25.38128893,67,1233.5051
1.287052955,8.526809607,26.86665974,66,1224.663
10.67024837,10.20981914,29.12518286,57,1293.9504
6.674663407,0.820084486,28.76805263,80,1266.9949
3.634874121,6.378908119,30.59291529,63,1232.7975
3.073678746,1.339214365,30.6340754,69,1194.3849
1.806956129,6.020966229,35.49364929,75,1154.3158
1.39035498,6.010329063,27.28224645,79,1100.3054
5.350902158,9.688120181,29.10344378,73,1063.5969
3.324511097,9.055400901,28.59635474,64,1039.872
11.09339463,10.27202631,31.79401673,63,993.6188
3.772357756,5.910778287,31.07496432,72,1007.5826
6.066950225,7.385317962,29.84231252,80,979.7008
12.38675826,8.278164223,30.04287673,75,926.255
5.41597695,3.608033354,34.93690535,62,959.2172
1.886628169,4.328031581,26.74984393,57,1006.9796
6.112494378,9.06000703,28.22725598,66,1050.0401
10.82916153,7.145924777,31.98093907,64,1116.6477
4.981388402,3.953071582,25.67420957,77,1141.4264
4.913525792,3.571698728,30.6588341,70,1147.8332
7.501724688,12.7703084,29.54590065,78,1166.855
12.20278294,3.947666076,28.94859937,66,1157.9561
5.925217338,0.821383994,32.71553918,60,1151.2586
5.927026186,9.337091394,25.31754042,74,1135.2112
8.321325535,5.712313278,25.85732942,60,1116.6606
10.33075184,10.5560425,31.11108077,61,1133.8772
5.960297312,3.783713706,31.1533573,78,1209.8149
9.328175676,9.392190172,29.36049958,59,1214.8812
5.145734247,12.65086699,33.47289305,76,1201.2766
4.650287344,12.32028315,28.18927858,70,1134.6943
1.104484728,4.686657752,30.35848806,70,1067.0227
9.184164568,11.5766754,33.60696328,63,1025.1013
8.051631141,4.381156002,28.96980523,63,989.1938
11.67443603,4.80804795,32.03349565,80,951.9181
6.267027473,1.008951595,32.83912203,62,942.1397
8.669647671,6.288206747,32.83139797,70,921.0909
3.7891578,10.78625866,31.87494336,73,942.3455
6.540116952,9.62757372,25.87086787,60,950.8921
10.30395033,5.403101421,30.02309928,71,1116.033
2.235593217,9.240828681,28.67154898,70,1295.9142
2.620118355,5.720469388,29.27476463,80,1362.5579
6.822011581,8.254213377,26.36503,64,1470.912
1.820577094,6.68407333,28.73531109,60,1506.7124
5.325526436,0.943852048,33.33216394,67,1480.3344
5.578452117,12.46800805,33.31352976,56,1474.5761
2.46602302,8.395823774,27.46890009,62,1457.392
8.74278681,6.662187819,25.71629528,57,1384.9049
11.47968097,12.49753919,33.58208963,75,1313.0654
9.11595287,8.843862447,32.77013407,64,1214.9104
3.900303478,8.567484025,25.93453518,77,1212.3951
12.10791504,7.908010036,30.78956385,71,1221.6853
6.140653725,6.157882613,25.37680136,61,1176.0898
7.21193326,2.090833531,33.31094825,65,1151.626
1.160020647,5.18389736,27.17513973,74,1084.1731
9.68966505,2.630024836,30.22064741,68,1041.5063
6.210209581,1.409433593,32.72398257,68,968.6545
2.438045235,4.417993045,25.47800666,63,948.1221
8.052069037,3.891275741,33.19076168,69,932.7808
1.771842954,12.82536954,35.53954779,58,918.3725
8.762211247,12.3830375,28.67266414,78,917.4693
6.41638339,7.269334071,33.6607949,74,945.5056
8.952576847,0.201208211,25.34150855,79,937.821
8.933492572,8.096902701,32.3647988,59,1128.9663
5.982590024,2.518035178,30.82925079,74,1288.8611
9.509050203,1.548426926,33.47164191,71,1392.9265
12.5682269,9.733810479,31.68772029,68,1462.547
7.15814697,3.401731045,27.60303296,75,1501.7245
12.68395334,5.363403752,26.48134439,60,1477.089
2.912962008,8.975520791,27.08958483,63,1461.5469
2.320168016,11.93633038,33.59560011,70,1431.2294
11.01790305,8.957823343,26.30199606,64,1434.4259
8.696449277,1.391927267,31.40828023,63,1365.9784
4.936329071,6.681140129,25.36452653,68,1253.0397
11.04357213,3.010347418,35.08324522,77,1218.5794
5.239092588,1.331951059,32.70217118,56,1281.5899
10.56589021,0.772898286,35.52583928,77,1253.2714
11.57085489,10.34371585,25.77757643,72,1219.3114
10.80239216,11.67315072,27.79442077,64,1168.887
1.989262653,8.953355999,26.77831863,76,1088.6802
3.227951319,2.394477555,32.68461395,71,1044.1634
5.237704729,12.9296619,34.73423993,74,982.1608
2.479995161,8.450009491,26.78576206,63,957.2075
9.452799248,12.87306451,31.68242749,65,949.1642
6.641912277,10.29086413,26.90479588,58,922.9755
11.05470241,9.584501161,33.06871907,62,950.0577
3.996577234,4.750382272,29.07054821,70,949.2837
6.810678455,7.778994312,35.34717972,75,1112.5125
2.457882861,9.199819779,25.22237213,64,1281.669
9.078626433,12.483543,31.80473998,71,1374.761
2.691284015,9.602008312,28.82276058,58,1460.9976
3.929899219,6.812665245,25.69397734,61,1490.3993
6.344932037,2.938550336,32.91946386,55,1490.8018
1.018378731,3.000733077,25.22263562,63,1525.1188
7.342479416,7.992802437,29.41823105,70,1531.4843
3.488507943,1.005798039,33.53858132,70,1503.5391
2.985446031,8.319502067,29.91163952,66,1444.0508
4.570074382,4.522270448,26.42424729,67,1309.1207
2.656516894,0.937469526,33.50448727,75,1249.3786
1.04763801,5.765329254,32.10932368,69,1322.8943
6.442665897,0.047994884,28.95799227,78,1286.9573
8.156940781,11.95465387,34.23531443,71,1248.4822
7.707842828,9.138530829,27.76331266,61,1190.8262
7.654268347,2.706002849,33.82794542,69,1108.6177
12.28948415,1.531896189,33.69241759,61,1047.9002
7.671971042,11.24290335,25.66785925,75,1012.1273
3.61517609,0.087031957,25.30839483,65,985.6844
4.753985809,0.367009838,33.14189522,58,969.7617
5.631309465,2.47856576,32.55597367,77,963.4252
11.05734729,8.575205029,26.03198434,58,989.5402
6.526450235,5.833141286,28.6513227,59,964.0671
6.541610783,6.669201021,35.21482445,78,1130.2922
1.524549964,10.5054971,25.00840976,72,1305.8773
11.85679424,1.391837608,33.51119318,76,1413.627
9.898344308,4.729462484,30.47487081,77,1485.3895
5.777993123,1.292301478,35.6453668,73,1516.2839
8.641738795,12.89494598,32.20620802,66,1509.2131
12.63145604,9.60334854,27.41537111,62,1548.9437
2.659259151,6.767091143,35.19957153,58,1564.3577
6.578847113,9.019815086,25.9136042,69,1541.3041
1.722578906,3.685019354,28.70629835,58,1459.4871
11.45600724,11.40281162,27.13818022,78,1322.4537
12.3436399,0.40538884,26.60018642,77,1278.2692
7.909746418,6.38762692,33.65572127,73,1336.3545
8.817002746,8.471728406,31.58007307,57,1305.4352
3.71739498,8.077761337,26.07077764,57,1267.9525
5.170748968,1.111814257,30.96621183,55,1197.9935
9.629581677,10.67393645,27.13639101,67,1149.6268
7.108880535,1.806233546,34.66216889,73,1102.1639
8.564858623,4.75764163,29.31074386,73,1065.128
1.227530864,7.880524739,27.43035427,76,1034.8408
8.191052221,2.673360905,25.04541697,77,1005.9164
4.728607307,0.656663474,30.76853898,55,981.1278
5.641950197,1.716860086,25.85156821,74,1009.3669
4.275182587,10.11289482,25.79725602,74,994.1663
8.180569088,6.54532092,25.38471383,66,1163.4227
6.059486493,12.84397889,31.52082299,75,1335.2462
7.154766291,6.906189011,27.70042348,59,1425.2219
9.080920728,0.125206782,26.51395364,58,1503.4193
12.94795246,1.861721369,30.48277389,55,1531.8643
2.038121421,1.240460325,27.71529397,61,1537.0735
11.66957623,0.955196077,31.44225333,75,1550.7723
6.038652805,4.662346713,28.12335807,77,1533.5942
7.880680462,5.958274138,34.32811584,65,1533.9672
5.341065271,6.859826811,33.20911121,66,1447.3404
12.2065714,7.572721607,32.00109379,64,1320.5662
8.045082615,2.599390025,35.82711965,79,1263.5336
1.839685739,12.49766794,26.38639857,66,1312.7176
12.10103681,2.436328792,33.79787756,64,1284.1153
11.66821654,4.46275534,34.28075381,72,1254.5478
6.164325821,5.225985745,34.44426452,75,1204.74
5.986233804,2.378736242,26.19866954,69,1154.7944
10.26058106,12.30883695,32.46557445,59,1106.3688
8.394377487,9.865364872,25.86686957,72,1041.6684
2.940301677,3.536761062,30.17109485,60,1015.162
5.147041471,5.26512657,32.8744195,78,984.281
2.893670408,2.511871495,27.01035892,74,954.1619
8.214960426,2.697536615,31.94135834,65,957.6862
4.299464124,0.852386295,26.41098868,63,939.5286
7.349601423,4.501752961,29.1499394,67,1032.0065
5.566741278,8.395957718,31.08794606,58,1143.2918
2.950466389,8.094555037,35.32041352,65,1230.734
7.143425573,2.087601217,34.05295072,73,1295.5665
7.63457457,5.073352467,32.23412758,63,1314.2072
2.805935987,6.904989625,25.86887274,59,1288.3378
12.94247217,6.337265636,34.10612722,78,1273.033
11.53978073,8.352949582,32.57364148,55,1270.4901
10.89330907,7.323003032,30.5034116,66,1272.9668
7.369318528,10.57792426,26.80691621,55,1241.8298
12.18392807,0.626880891,28.86223463,60,1192.2186
4.916586153,9.56966818,28.29446539,61,1183.2006
2.18386496,5.983859298,28.83395822,76,1235.2106
3.987855025,0.686268909,26.86614297,80,1226.3898
9.490730055,9.461214584,27.58301423,74,1195.5775
4.518256281,0.400639158,26.27260229,65,1154.1695
6.64776064,11.41379253,27.42697102,65,1100.7002
11.80680308,4.104884334,33.24656159,62,1077.1445
4.775573066,6.543493582,33.21942641,73,1039.6145
2.253462001,12.4741011,35.38354348,68,1022.513
9.29809205,3.961946412,25.77737259,64,964.7239
11.46165971,12.5430891,28.20506392,79,965.3479
8.707030091,5.302606067,28.83521646,61,947.9548
10.87258315,10.48762394,29.3369297,55,901.9769
9.227368835,8.849340304,28.82179683,77,926.0564
11.04962343,8.939034474,28.36715576,58,990.2257
4.685762065,12.81887422,26.99986991,58,1028.7764
9.585442735,1.889604448,30.09836796,78,1084.7247
6.156424434,7.405009008,32.86679735,79,1133.6118
8.905431268,12.30885306,34.95996918,56,1131.0816
1.386675883,5.079783603,27.25587103,79,1124.1826
12.07304701,8.291336853,27.70318602,59,1110.545
11.40521278,4.387561142,26.91902786,76,1090.1894
10.58588162,4.422482149,35.01469,60,1072.9042
6.409426246,0.171552428,26.33204926,58,1050.5034
10.5376801,12.20940495,30.56218481,59,1089.064
1.491491322,12.73106687,33.65294614,75,1190.9298
9.941856615,4.101131192,32.4785643,66,1196.7558
8.670603298,3.982849089,34.23870052,69,1183.8225
5.808753602,9.79557225,26.46399329,68,1158.5263
4.880603528,7.800471802,27.56605094,58,1094.7901
4.397452265,3.082958066,32.29070506,71,1013.2015
11.07188967,10.76098095,34.6203749,61,994.4573
2.910765659,0.090691884,32.29615278,57,959.2954
12.01048047,12.78912095,25.64499499,67,940.8178
2.052204019,7.906585686,30.54912308,62,964.9467
12.12472363,12.92161754,33.90543062,60,981.8983
7.335265117,5.8797907,31.00889266,72,981.282
8.783002693,4.238718845,35.20220683,71,1141.2915
11.19214851,3.436852091,25.44044936,71,1333.3568
11.36855171,8.491246539,27.51525397,72,1432.0637
6.437577313,8.970710573,27.20630058,75,1505.0874
9.953719811,8.515418646,31.29166456,75,1522.7804
6.241101884,10.12787965,34.12852441,57,1522.9435
5.284931583,4.96192959,25.31902799,62,1518.3179
10.2754701,3.524763454,29.60335923,71,1526.5423
8.145076725,6.709656596,34.44250916,61,1487.1958
1.674581034,6.743282718,31.47760652,71,1393.216
3.370752674,4.715925279,30.72402077,65,1212.3803
6.204129326,9.095667027,28.78262095,64,1192.1861
3.770922876,6.22901313,31.80355487,73,1261.4722
7.881388402,2.12040326,29.86252269,79,1234.3261
9.806311491,12.72995362,33.46693512,57,1208.0405
2.766507831,4.377117727,25.98122562,60,1143.1313
12.75536908,7.346076721,33.21180019,60,1065.1518
1.760199572,9.13592062,29.72348812,77,998.9275
11.1038162,4.443278249,30.11280226,80,1020.9557
3.451233247,2.459947213,25.77862699,70,1001.0213
6.381726339,3.49263428,25.43518925,69,985.1156
11.93928718,4.671139716,31.1570855,79,963.4519
9.40741472,0.333758191,25.41318979,68,939.7166
9.762377307,12.53471574,27.93668747,64,956.1048
12.92756633,9.636460872,29.3259492,55,1061.8234
5.436580084,8.492406848,35.86154164,72,1220.7167
6.70561066,3.083177987,33.89237641,67,1302.1348
7.70169997,8.320715942,35.17616935,80,1345.3456
8.083230736,4.290075498,25.04403885,61,1331.0855
12.1723221,11.09001494,33.43474502,78,1339.4352
5.292667138,9.596727125,29.38841358,62,1386.2015
2.459712687,12.07280939,31.54470851,77,1397.781
4.441114225,2.01603609,32.61882089,69,1369.7175
8.137076789,12.85698544,25.25497673,73,1280.5217
1.959502693,1.148336845,28.44762281,74,1158.9074
11.04121542,5.667780175,29.45483844,72,1149.6322
5.473328758,0.917753095,25.76184388,70,1198.6392
7.328711488,10.86104712,28.05047353,78,1169.5807
7.002977767,7.683088699,34.82355204,80,1141.4881
9.23671719,4.628386556,31.69028487,63,1059.8008
1.801000391,2.445325812,26.09640532,76,986.3044
8.050357887,0.039785181,30.1587075,73,952.1589
12.28649241,3.604599051,30.87919071,74,937.5249
1.713636014,1.093061396,31.33710803,76,911.3313
8.579285266,0.38495916,29.15589756,73,902.465
12.31800768,4.460480958,30.7880889,63,905.2145
5.444967518,11.37039504,33.70189709,76,920.6057
2.727317822,3.409887881,31.9472561,56,939.5166
12.84063174,2.179758904,30.19828929,60,1075.4753
10.39998177,7.63831803,26.71157915,69,1221.6572
1.974414026,11.64739252,32.3405907,73,1281.7296
8.510790887,11.47698904,30.11136957,80,1331.5081
12.86708687,4.776168994,35.40583571,74,1333.8236
6.608552666,4.282863273,27.21511657,78,1329.7666
4.242068138,6.429869325,29.11560946,68,1341.7864
9.516601325,5.299393324,30.17568318,59,1331.1762
6.195880967,9.152663709,33.8789681,60,1314.1184
2.746304237,9.217144994,30.37243329,72,1267.3228
5.214478155,3.358750833,28.85898335,79,1165.0768
12.42259723,11.36618442,26.90516399,66,1167.0084
1.554404471,1.454521042,28.89244469,67,1211.9926
8.2037144,5.551593248,29.5123588,76,1209.2006
6.055397119,5.106613294,25.6552706,56,1144.0331
3.818195843,12.35032123,25.6526069,71,1066.84
7.795506204,3.014267091,30.07964096,64,1017.0974
12.62126447,8.635512301,30.60190065,71,958.503
4.30274828,1.09626527,34.4802552,71,928.4703
7.279091219,4.6330555,33.34792536,70,897.0442
3.591004592,8.861133366,32.27970492,76,898.8073
7.267805811,1.499134819,29.9513892,76,892.5567
7.479159947,1.016688642,32.82808616,60,930.1898
9.723235445,10.91248351,31.06294457,70,931.2159
2.720546137,3.257103897,26.49477833,66,1051.5357
4.771137314,10.86015573,29.91418544,60,1229.2888
3.925330927,11.07356531,25.85223987,57,1323.2943
8.898046306,12.01505811,33.36759809,55,1405.7212
2.27784859,3.316454972,31.10299617,57,1428.6564
9.684493607,0.107688541,31.83349687,79,1434.7099
8.324565514,6.819920969,35.90014209,77,1462.7908
8.260743828,7.582227567,32.35364384,68,1443.9349
7.589287674,2.028056568,26.23369682,80,1425.2954
9.242379148,7.258237756,30.46848562,64,1325.0133
11.83523335,4.501854165,31.33042611,61,1234.1304
11.36429576,4.554495116,25.48222003,71,1215.9805
8.948566357,6.725166948,33.978681,67,1271.6322
4.894737681,1.007736177,35.49577122,75,1234.805
5.733125031,0.063901764,31.1194064,77,1193.0886
12.16203976,8.235832451,28.94093854,58,1142.3334
12.99713241,4.600063856,25.92627069,64,1057.9333
11.97798393,11.81569498,28.69319828,67,993.7329
9.112485079,8.484592626,27.50688207,68,926.7832
12.83525466,8.435577761,31.39864454,73,922.9794
5.873531627,1.042942968,26.83362573,57,803.505
6.212931267,7.455782472,26.4177157,72,788.4138
2.019528298,8.217300703,30.96862311,73,846.4003
12.41585641,10.44523154,26.63289338,72,834.6461
8.66618156,1.201834479,28.61873413,59,1045.4393
12.68395316,5.413329049,29.1951641,59,1281.5799
9.756033606,11.79411855,26.94897437,78,1381.7404
3.739402246,0.628370269,31.66090952,71,1483.7199
11.70618492,9.300751922,35.27842392,66,1510.9361
5.349745428,0.840600079,25.62999595,77,1519.5743
3.583107961,4.823771687,32.6064415,62,1485.9779
6.181789521,5.99303664,27.36071022,67,1425.3699
10.37689936,4.803457381,35.63161342,57,1404.7204
8.962681176,11.73445394,34.03397394,68,1268.0135
8.634006456,11.87524256,34.22771335,56,1161.1265
1.31544206,9.742607984,34.6952321,70,1129.2767
5.927137146,6.92202311,32.70098942,61,1152.4176
5.06461743,8.61172147,25.0185229,71,1189.4021
12.30574278,6.481648055,30.63853778,59,1194.9814
9.064159269,8.16432829,28.36013433,69,1173.3578
4.511360336,6.803880758,35.06809055,77,1086.6125
2.198010148,4.605812455,33.4463831,77,981.7534
10.35063649,11.46922558,32.39084099,77,940.2235
8.896863965,1.350444226,34.54580759,60,913.5282
4.556508378,9.807287571,31.96508501,72,902.9734
3.539110837,2.154732344,26.53264688,69,890.0944
6.877801304,8.44227794,34.90815828,57,897.3162
5.628724522,2.51943661,29.93831743,68,892.9266
8.379404002,5.037851985,35.58972311,58,975.2761
9.746481948,3.256337684,31.64715343,80,1063.1944
8.988477534,8.736785899,28.93299947,80,1175.0554
4.900544343,3.712653251,33.90653539,58,1237.158
8.709849172,11.54259273,30.65294545,75,1253.1365
8.907093077,1.31723494,31.81676453,56,1225.812
8.24103629,11.91128999,25.4305141,66,1211.421
8.451275094,3.157141563,27.38097286,64,1165.2945
4.88910994,3.022945852,34.40367532,62,1115.7553
10.34199785,3.937769774,28.79646979,61,1067.4649
12.26659357,1.264243143,33.45745156,78,1057.1564
12.51111212,1.719595587,34.39836592,71,1087.2794
3.745188486,8.951613857,25.9399632,77,1124.6259
1.555006356,11.52310149,30.16014222,70,1085.3829
5.155680251,12.80508521,30.43236272,59,1056.9029
7.948017352,7.811228212,28.43792627,80,1020.6425
10.63105834,11.19114078,34.68546517,56,965.9846
6.751383918,0.830054506,26.40084943,77,933.6862
4.975359682,0.214288647,28.71740579,60,904.1162
12.86072228,6.992484133,27.88235846,65,879.6239
9.672537768,9.650057743,33.9934317,59,868.246
5.407095881,9.500562841,30.74494076,68,864.6873
3.298266986,12.80926381,33.19487675,65,846.7874
8.243442854,7.469396611,31.06731282,72,808.1096
12.25216348,5.095130416,35.8108966,69,838.7557
12.48741515,4.207668307,25.83928134,55,881.6705
10.76007529,11.03305693,28.61103233,63,921.7742
8.641121615,2.941327969,28.49984973,58,990.3724
6.228608971,4.415482676,29.03854679,79,1022.2555
4.232061305,0.638176349,34.17683672,62,1018.7596
7.684918571,5.667028093,31.21172204,77,1012.0633
2.391712044,6.681576764,32.11442358,55,1022.9066
7.58471899,0.916764159,29.90984807,69,1017.9605
6.229416463,7.555567935,28.51095644,65,990.6905
6.914124185,11.40442475,32.13720147,73,988.6669
10.08933133,10.16475307,26.70904111,77,1046.9557
9.240251296,3.740497452,25.24051991,57,1061.7999
3.312870768,5.098447822,29.78344308,61,1070.7453
2.225469766,5.342348075,25.07667728,70,1053.0083
8.71784182,2.180342785,31.2487108,73,1028.161
3.591637496,2.27682055,34.18106228,56,960.9095
12.19930756,7.736554849,32.43788356,69,903.1812
9.161067387,4.018367538,35.21744156,67,884.7116
8.426669591,2.456517031,31.20465296,76,868.2134
2.549183302,6.853554464,33.79208544,78,839.3142
1.711872447,10.86393822,27.98639926,61,859.7784
5.299105643,6.449430059,34.47213824,79,891.6108
7.245428199,0.903524317,25.1040931,61,913.6508
10.99062845,11.96002302,27.58652924,70,1052.3928
4.07779387,11.90849419,25.10793245,77,1235.667
5.744549882,3.234750239,25.06785207,67,1319.0599
6.209512942,5.464628111,33.722259,57,1407.7621
8.030496099,4.225269328,25.56391293,62,1427.1313
12.40422491,0.907720671,25.68682571,71,1395.7533
10.75094703,7.93498008,25.5900811,71,1454.8186
3.432933432,0.939075988,34.77509331,70,1454.6438
11.57793401,3.48297027,30.84936385,70,1401.6378
6.113937052,12.68745936,26.37868046,67,1322.9828
5.211254747,7.642727064,28.73638821,69,1227.2134
1.333184769,0.226414032,27.9528521,74,1182.4289
10.21320956,5.737501211,28.82357889,61,1257.9666
11.5110011,9.145530583,26.25864253,77,1220.4797
11.34428932,12.79990785,29.72278393,68,1178.8709
2.156241908,11.11341253,34.51686463,74,1133.1516
9.154886333,0.776876322,30.34014974,71,1076.3864
4.737335047,2.67834906,29.69500568,76,996.9747
3.846007011,11.37375398,26.95803034,68,954.8102
10.43929151,9.137950583,28.60692969,70,911.4735
1.089125876,2.941792499,34.5634443,58,887.336
2.648469182,6.678827834,33.26296355,59,886.6726
11.07118489,5.278935807,25.57388235,62,914.7149
12.73114032,0.114303482,25.55992983,59,938.9221
12.94351388,10.91969094,30.44629805,57,1084.3261
10.06666761,0.299794645,32.89566527,76,1267.643
3.941616434,2.455590178,26.19080985,58,1375.5133
9.941581958,5.847476359,30.6348063,64,1458.7801
4.166952821,10.95856643,26.34601155,61,1479.0714
5.300943046,12.35715029,26.74051931,58,1444.9918
8.162577511,1.067167038,32.79991046,79,1414.0179
9.454795678,3.899819225,30.90107518,61,1446.7328
8.343199536,6.113877709,26.81778087,76,1445.32
4.180058462,1.739479448,35.42976181,71,1357.5235
9.867257368,10.51672258,33.86799008,59,1242.8595
8.844055448,10.46075236,34.64441265,78,1205.9823
12.87151616,11.38516701,35.03955929,57,1282.3522
11.12261138,0.481741746,32.2999383,70,1219.738
8.187420567,10.33049921,34.19400663,77,1173.0096
4.185358433,5.961125918,35.90211551,72,1117.6107
1.49149888,7.423233714,30.82346276,72,1043.4327
3.359360809,12.47541653,28.39961366,62,981.9801
5.733622443,5.037439661,32.6072565,72,958.0164
11.96838947,6.621133502,25.79548105,72,935.9776
3.952784283,12.01467861,29.55709785,71,907.193
12.98574632,10.51383768,35.50218154,70,896.3915
8.964160255,1.863661143,27.86949488,70,918.6773
1.839316497,5.974350124,32.25441429,63,939.0568
3.461073898,11.52395676,33.52595364,58,1076.3574
10.82579539,0.73112589,33.74439685,57,1251.9945
6.357135632,6.15238593,26.6978664,68,1337.4468
2.356177683,6.365912605,25.44300216,75,1411.9306
2.421429753,3.555239881,26.78071317,73,1429.6042
8.086881113,12.49164313,35.97764675,79,1409.3879
3.862524475,5.301856275,34.68115231,57,1437.1698
6.73396899,3.665329958,27.76774569,64,1425.1361
6.939792412,5.722077021,32.13415678,64,1394.5267
2.503963986,8.477470194,25.86368405,71,1328.3728
4.21338503,9.254814183,29.59298497,67,1216.0528
9.436167681,8.724104222,31.25923421,59,1197.659
6.438645615,4.6142297,33.67963071,55,1247.4354
11.8526293,2.669184334,34.26077921,64,1224.9645
12.93217929,5.605656872,29.72585784,66,1181.9565
6.080108622,2.496942453,26.54433726,55,1129.4159
5.370419956,7.249326423,29.3532319,61,1066.8028
6.734028616,12.26781285,29.65606496,68,994.7963
5.027214215,1.299090714,33.22417842,57,951.5615
9.174006278,11.65743767,25.44148075,75,923.7997
3.961807953,1.960746531,28.63336066,64,882.1809
6.129499456,12.02158064,28.75716032,72,906.7133
10.2506654,10.77026383,31.44525895,58,943.746
12.84498347,0.954905496,31.04198066,74,953.6685
9.302600293,6.780753198,35.68111135,57,1090.1459
10.07937165,7.595574342,31.12455341,63,1245.3863
4.145492655,1.863316332,33.34344404,72,1332.6024
10.68260068,0.878052478,31.08106722,60,1411.8305
10.47426637,3.649513792,26.54103477,60,1448.2004
2.01948323,3.245564336,34.77500042,59,1448.2158
12.44401313,7.708168835,25.02851925,61,1458.7608
12.06284777,2.416264182,27.08210464,78,1434.6643
5.541504914,4.575415732,29.31289524,71,1398.8714
1.618525773,5.078663014,25.7939267,70,1317.9898
12.91822287,9.171899691,31.77364656,75,1193.4305
12.92908949,9.223667044,32.82144981,58,1207.8169
9.895636726,12.83433102,35.51949459,78,1256.9128
10.73883719,5.346664972,32.54856135,64,1212.4312
5.277913222,10.02757218,34.33101451,70,1164.5814
6.403782805,0.343402503,31.52568098,78,1111.2572
11.25572095,11.72346064,30.90169837,74,1023.8295
6.72753976,1.233901078,31.82884506,58,992.0251
3.368637831,4.575502106,29.54959454,65,957.914
10.40510128,4.264571778,33.00835586,57,924.8996
7.505792102,8.26051268,32.39408798,72,904.4497
11.41712104,10.71015555,34.06979708,64,898.4459
12.00712835,5.325341377,29.2783536,73,917.5191
1.365770629,1.155746487,30.18216579,57,930.9241
1.393374248,7.845336764,25.36763687,61,1064.2865
11.72603822,12.16966533,28.94922357,57,1213.9647
